98660|||Landgenossenschaft Goldene Ähre eG|Beinerstadt|234328|781|036873 20069||Exdorfer Str. 100|||Landwirtschaftliche Produkte Einzelhandel|Landgenossenschaft Goldene Ähre|http://www.firmenwissen.de/az/firmeneintrag/98660/3210020250/LANDGENOSSENSCHAFT_GOLDENE_AEHRE_EG.html|None|2303
19357|||Landgenossenschaft eG Pröttlin|Karstädt|521469|1738|038788 50435||Pröttliner Hauptstraße 30|||Landwirtschaftliche Produkte Einzelhandel|Landgenossenschaft Pröttlin e.G.|http://www.firmenwissen.de/az/firmeneintrag/19357/3330009976/LANDGENOSSENSCHAFT_PROETTLIN_E_G.html|None|2304
9430|||AIG Landgesellschaft Drebach GmbH /die|Drebach|54722|182|037341 7163||Hauptstraße 101|||Immobilienagentur|Landgesellschaft Drebach Verwaltungs- Und Beteiligungs GmbH Und Co. Betriebs KG|http://www.firmenwissen.de/az/firmeneintrag/09430/3030101330/AIG_LANDGESELLSCHAFT_DREBACH_GMBH.html|None|2305
17321|||Landgesellschaft Rothenklempenow mbH|Rothenklempenow|254478|848|039744 50215||Dorfstraße 58|||Landwirtschaftliche Produkte Einzelhandel|Landgesellschaft Rothenklempenow mbH|http://www.firmenwissen.de/az/firmeneintrag/17321/3490013789/LANDGESELLSCHAFT_ROTHENKLEMPENOW_MBH.html|None|2306
18510|||Landgut Abtshagen GmbH & Co KG|Wittenhagen|323863|1080|038327 459829||Dorfstraße 52|||Landwirtschaftliche Produkte Einzelhandel|Landgut Abtshagen GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/18510/3190029703/LANDGUT_ABTSHAGEN_GMBH_CO_KG.html|None|2307
17089|||Landgut Bartow GmbH & Co.KG|Bartow|367039|1223|039991 30208||Dorfstraße 15|||Beteiligungsgesellschaften|Landgut Bartow Verwaltungsgesellschaft mbH|http://www.firmenwissen.de/az/firmeneintrag/17089/3490023462/LANDGUT_BARTOW_GMBH_CO_KG.html|None|2308
15898|||LANDGUT Coschen GmbH|Neißemünde|329598|1099|033657 36155||Hauptstraße 19|||Landwirtschaftliche Produkte Einzelhandel|Landgut Coschen GmbH|http://www.firmenwissen.de/az/firmeneintrag/15898/3250116907/LANDGUT_COSCHEN_GMBH.html|None|2309
6242|||Landgut Drexler KG|Braunsbedra Stadt|129241|431|03461 508214||Dorfstraße 3|||Landwirtschaft|Landgut Drexler KG|http://www.firmenwissen.de/az/firmeneintrag/06242/3130053399/LANDGUT_DREXLER_KG.html|None|2310
16567|||Landgut Erlenhof Gebr. Schneermann GmbH|Mühlenbecker Land|119276|398|033056 431813||Bergfelder Chaussee 7|||Landwirtschaftliche Produkte Großhandel|Landgut Erlenhof Stammzucht Fleischfleckvieh und Reiterhof Gebrüder Schneermann GmbH|http://www.firmenwissen.de/az/firmeneintrag/16567/2011886599/LANDGUT_ERLENHOF_STAMMZUCHT_FLEISCHFLECKVIEH_UND_REITERHOF_GEBRUEDER_SCHNEERMANN_GMBH.html|None|2311
6528|||Landgut Goldene Aue GmbH|Wallhausen|282257|941|034656 59000||Mühlgebreite 5|||Landwirtschaftliche Produkte Einzelhandel|Landgut Goldene Aue GmbH|http://www.firmenwissen.de/az/firmeneintrag/06528/3130032313/LANDGUT_GOLDENE_AUE_GMBH.html|None|2312
23948|||Landgut Gramkow GmbH & CO KG|Hohenkirchen|88169|294|038825 22204||Am Gutshof 1|||Landwirtschaftsbetrieb|Landgut Gramkow GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/23948/3330012680/LANDGUT_GRAMKOW_GMBH_CO_KG.html|None|2313
18276|||Landgut Karcheez GmbH & Co.KG|Gülzow-Prüzen|310077|1034|038450 20217||Bützower Str. 49|||Landwirtschaftsbetrieb|Landgut Karcheez GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/18276/3190092684/LANDGUT_KARCHEEZ_GMBH_CO_KG.html|None|2314
4886|||Landgut Ostelbien KG|Beilrode|63686|212|03421 732620||Züllsdorfer Str. 14|||Landwirtschaft|Landgut Ostelbien KG|http://www.firmenwissen.de/az/firmeneintrag/04886/3150286299/LANDGUT_OSTELBIEN_KG.html|None|2315
15938|||Landgut Schöneiche Linkenheil & Seidel OHG|Golßen Stadt|56394|188|035452 3890||Str. Försterei|||Forstwirtschaft|Landgut Schöneiche Linkenheil & Seidel OHG|http://www.firmenwissen.de/az/firmeneintrag/15938/3050140794/LANDGUT_SCHOENEICHE_LINKENHEIL_UND_SEIDEL_OHG.html|None|2316
9488|||Landgut Schönfeld GmbH /die|Thermalbad Wiesenbad|164908|550|03733 52962||Annaberger Str. 38|||Immobilienmakler und Immobilienbüros|Landgut Schönfeld GmbH|http://www.firmenwissen.de/az/firmeneintrag/09430/3310015719/LANDGUT_SCHOENFELD_GMBH.html|None|2317
17391|||Landgut Stolpe GbR|Stolpe|253152|844|039721 52279||Zum Wiesenweg 9|||Landwirtschaftliche Produkte Einzelhandel|Landgut Stolpe GbR|http://www.firmenwissen.de/az/firmeneintrag/17391/3490104134/LANDGUT_STOLPE_GBR.html|None|2318
97618|||Landgut Thundorf GmbH|Heustreu|117377|391|09724 581||Vorstraße 28|||Landwirtschaft|Landgut Thundorf GmbH|http://www.firmenwissen.de/az/firmeneintrag/97618/8310239373/LANDGUT_THUNDORF_GMBH.html|None|2319
99428|||Landgut Weimar eG|Weimar Stadt|508537|1695|03643 849270||Am Feldrain 2|||Landwirtschaftsbetrieb|Landgut Weimar eG|http://www.firmenwissen.de/az/la_2.html|None|2320
17209|||Landgut Wendhof GmbH & Co KG|Göhren-Lebbin|318370|1061|039932 13950||Hinrichsberger Weg 1|||Landwirtschaftliche Produkte Großhandel|Landgut Wendhof GmbH & Co KG|http://www.firmenwissen.de/az/firmeneintrag/17209/3490187715/LANDGUT_WENDHOF_GMBH_CO_KG.html|None|2321
4938|||Landgut Wiederau GbR|Uebigau-Wahrenbrück Stadt|204774|683|035365 8514||Hauptstraße|||Landwirtschaftliche Produkte Einzelhandel|Landgut Wiederau GbR-mbH|http://www.firmenwissen.de/az/firmeneintrag/04938/3050075063/LANDGUT_WIEDERAU_GBR.html|None|2322
4895|||Landgut Großrössen GmbH|Falkenberg/Elster Stadt|175977|587|03535 5014||Nordstraße 7|||Tierzucht und Tierhaltung|Landgut-Großrössen GmbH|http://www.firmenwissen.de/az/firmeneintrag/04895/3050025282/LANDGUT_GROSSROESSEN_GMBH.html|None|2323
4924|||Landhof GmbH Prestewitz|Uebigau-Wahrenbrück Stadt|128180|427|035341 9126||Hauptstraße 112||||Landhof GmbH Prestewitz|http://www.firmenwissen.de/az/firmeneintrag/04924/3050071221/LANDHOF_GMBH_PRESTEWITZ.html|None|2324
17168|||Landhof Levitzow KG|Sukow-Levitzow|195734|652|039975 70209||Zum Dornremel 1|||Landwirtschaftliche Lohnbetriebe|Landhof Levitzow KG|http://www.firmenwissen.de/az/firmeneintrag/17168/3190218340/LANDHOF_LEVITZOW_KG.html|None|2325
99636|||Landhof Rothenberga GmbH und Co. Agrar KG|Rastenberg Stadt|102278|341|036377 80227||Pomplitzstraße 10A|||Landwirtschaft|Landhof Rothenberga GmbH & Co. Agrar KG|http://www.firmenwissen.de/az/firmeneintrag/99636/3450007744/LANDHOF_ROTHENBERGA_GMBH_UND_CO_AGRAR_KG.html|None|2326
23992|||GbR Landhof Zurow-Krassow|Zurow|359644|1199|038422 26570||Dorfstraße 20|||Fotokopier- und Vervielfältigungsbetriebe|Landhof Zurow - Krassow GbR|http://www.firmenwissen.de/az/firmeneintrag/23992/3330042579/VOLKER_ILLING_UND_KARIN_MUELLER_LANDHOF_ZUROW_KRASSOW.html|None|2327
17192|||Landhöfe KARGOW-WAREN landwirt schaftl. Produktionsges. mbH|Kargow|261602|872|03991 670034||Federower Str. 5|||Handel|Landhöfe KARGOW-WAREN landwirtschaftliche Produktionsgesellschaft mbH|https://duckduckgo.com/?q=Landh%C3%B6fe+KARGOW-WAREN+landwirt+schaftl.+Produktionsges.+mbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2328
16278|||Landiner Land Agrarges. mbH|Mark Landin|376630|1255|033335 2054||Kastanienallee 1|||Landwirtschaftsbetrieb|Landiner Land Agrargesellschaft mbH|https://duckduckgo.com/?q=Landiner+Land+Agrarges.+mbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2329
39356|||LEG Schölecketal Eschenrode/Hörsingen GmbH&CoKG|Oebisfelde-Weferlingen Stadt|250548|835|039061 2570||Siestedter Weg 2|||Landwirtschaftliche Produkte Einzelhandel|Ländliche Erzeugergemeinschaft Schölecketal GmbH & Co. Eschenrode-Hörsingen KG|https://duckduckgo.com/?q=LEG+Sch%C3%B6lecketal+Eschenrode%2FH%C3%B6rsingen+GmbH%26CoKG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2330
38822|||GbR Landmilch StadlerBaumgarten &.Weidemann|Groß Quenstedt|117769|393|039424 6599||Halberstädter Str. 12|||Molkereibedarf Hersteller|Landmilch Inh. Stadler,Baumgarten u.Weidemann GbR|http://www.firmenwissen.de/az/firmeneintrag/38822/3370050071/VERA_STADLER_FRANK_BAUMGARTEN_DIETRICH_WEIDEMANN_LANDMILCH_GBR.html|None|2331
16278|||Landprodukte GmbH Frauenhagen|Angermünde Stadt|432776|1443|033335 2054||Str. am Dorfteich 1|||Landwirtschaftsbetrieb|Landprodukte GmbH Frauenhagen/Mürow|http://www.firmenwissen.de/az/firmeneintrag/16278/3250035586/LANDPRODUKTE_GMBH_FRAUENHAGEN_MUEROW.html|None|2332
17166|||Landprodukte Teterow GmbH|Teterow Stadt|123856|413|03996 183285||Groß Köthel 3A|||Landwirtschaftliche Produkte Einzelhandel|Landprodukte Teterow GmbH|http://www.firmenwissen.de/az/firmeneintrag/17166/3190038284/LANDPRODUKTE_TETEROW_GMBH.html|None|2333
98597|||Landschaftspflegehof Wernshausen GmbH|Fambach|99108|330|036848 2810||Ölmühle|||Landschaftsbauunternehmen|Landschaftspflegehof Wernshausen GmbH|http://www.firmenwissen.de/az/firmeneintrag/98597/3210078676/LANDSCHAFTSPFLEGEHOF_WERNSHAUSEN_GMBH.html|None|2334
49577|||Wilhelm Lienesch Landwirtschaft GmbH & Co. KG|Ankum|78502|262|05462 1669||Zum Hof Lienesch 1|||Landwirtschaftsbetrieb|Landtechnisches Lohnunternehmen Lienesch GmbH & Co. KG|http://www.firmenwissen.de/az/firmeneintrag/49577/2310209061/WILHELM_LIENESCH_LANDWIRTSCHAFT_GMBH_CO_KG.html|None|2335
15306|||Landwirte Gusow GbR|Gusow-Platkow|204207|681|03346 845855||Ausbau 17||||Landwirte Gusow GbR|http://www.firmenwissen.de/az/firmeneintrag/15306/3250072629/JUERGEN_KUBEIL_JENS_KUBEIL_LANDWIRTE_GUSOW_GBR.html|None|2336
53332|||Landwirtschaft + Obstbau Decker|Bornheim Stadt|70033|233|02222 952100||Isarstraße 16|||Landwirtschaft|Landwirtschaft & Obstbau Decker e.Kfr.|http://www.firmenwissen.de/az/firmeneintrag/53332/5030555886/LANDWIRTSCHAFT_OBSTBAU_DECKER_E_KFR.html|None|2337
99765|||Landwirtschaft Auleben GmbH|Heringen/Helme Stadt|114980|383|036333 73677||Siedlungsweg 18|||Landwirtschaftsbetrieb|Landwirtschaft Auleben GmbH|http://www.firmenwissen.de/az/firmeneintrag/99765/3230044210/LANDWIRTSCHAFT_AULEBEN_GMBH.html|None|2338
38835|||Bühne Landwirtschaft GmbH & Co.Vermögens KG|Osterwieck Stadt|115840|386|039421 89730||Stötterlinger Str. 37A|||Landwirtschaftliche Produkte Einzelhandel|Landwirtschaft Bühne GmbH & Co.Vermögens KG|http://www.firmenwissen.de/az/firmeneintrag/38835/3370006560/LANDWIRTSCHAFT_BUEHNE_GMBH_CO_VERMOEGENS_KG.html|None|2339
6198|||Landwirtschaft Höhnstedt GmbH|Salzatal|62269|208|034601 22371||Schochwitzer Str. 7 OT|||Landwirtschaftsbetrieb|Landwirtschaft Höhnstedt GmbH|http://www.firmenwissen.de/az/firmeneintrag/06198/3130299099/LANDWIRTSCHAFT_HOEHNSTEDT_GMBH.html|None|2340
99998|||Landwirtschaft  Körner GmbH & Co Betriebs KG|Körner|473055|1577|036025 50253||Dammstraße 22|||Landwirtschaftsbetrieb|Landwirtschaft Körner|http://www.firmenwissen.de/az/firmeneintrag/99998/3230060271/LANDWIRTSCHAFT_KOERNER_GMBH_CO_BETRIEBS_KG.html|None|2341
99735|||Landwirtschaft Richard und Tobias Krone KG|Werther|86950|290|036335 40021||Bachstraße 8|||Landwirtschaft|Landwirtschaft Richard und Tobias Krone KG|http://www.firmenwissen.de/az/firmeneintrag/99735/3230031823/LANDWIRTSCHAFT_RICHARD_UND_TOBIAS_KRONE_KG.html|None|2342
3205|||Landwirtschaft Säritz GmbH|Calau Stadt|239458|798|03541 2622||Buckower Weg 4|||Landwirtschaftsbetrieb|Landwirtschaft Säritz|http://www.firmenwissen.de/az/firmeneintrag/03205/3050024346/LANDWIRTSCHAFT_SAERITZ_GMBH.html|None|2343
76532|||Seifert & Co. KG Landwirtsch|Baden-Baden Stadt|79563|265|07221 276688||Richard-Haniel-Straße 3|||Landwirtschaftliche Produkte Einzelhandel|Landwirtschaft Seifert & Co. KG|http://www.firmenwissen.de/az/0/8/4/9/6_1.html|None|2344
15328|||Landwirtschaft Golzow Betriebs-GmbH|Golzow|1638558|5462|033472 5730||Karl-Marx-Straße 4|||Landwirtschaftliche Produkte Einzelhandel|Landwirtschaft-Golzow GmbH|http://www.firmenwissen.de/az/firmeneintrag/15328/3250048269/LANDWIRTSCHAFT_GOLZOW_BETRIEBS_GMBH.html|None|2345
1833|||Landwirtschaftliche Agrargenossenschaft Dobra-Helmsdorf e. G.|Dürrröhrsdorf-Dittersbach|179230|597|0172 8406359||Alte Str. 6||||Landwirtschaftliche Agrargenossenschaft Dobra-Helmsdorf e.G.|http://www.firmenwissen.de/az/firmeneintrag/01833/3070032544/LANDWIRTSCHAFTLICHE_AGRARGENOSSENSCHAFT_DOBRA_HELMSDORF_E_G.html|None|2346
16259|||Landwirtschaftliche Betriebsge meinschaft Höhe GmbH Brunow|Heckelberg-Brunow|149994|500|033451 412||Wölsickendorfer Str. 10|||Landwirtschaftsbetrieb|Landwirtschaftliche Betriebsgemeinschaft Höhe GmbH|https://duckduckgo.com/?q=Landwirtschaftliche+Betriebsge+meinschaft+H%C3%B6he+GmbH+Brunow+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2347
23972|||Betriebsgemeinschaft Schünemann-Taube|Lübow|312673|1042|03841 785848||Maßlower Reihe 22|||Landwirtschaft|Landwirtschaftliche Betriebsgemeinschaft Schünemann/Taube|https://duckduckgo.com/?q=Betriebsgemeinschaft+Sch%C3%BCnemann-Taube+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2348
4880|||Landwirtschaftliche Eigentümergemeinschaft e.G. Dommitzsch|Elsnig|651690|2172|034223 40313||Dommitzscher Str. 1|||Landmaschinenhändler|Landwirtschaftliche Eigentümergemeinschaft Dommitzsch e.G.|http://www.firmenwissen.de/az/firmeneintrag/04880/3150021168/LANDWIRTSCHAFTLICHE_EIGENTUEMERGEMEINSCHAFT_DOMMITZSCH_E_G.html|None|2349
7929|||Landwirtschaftliche Erzeugergemeinschaft Röppisch eG|Saalburg-Ebersdorf Stadt|103194|344|036640 22429||Röppisch 72|||Landwirtschaftliche Produkte Einzelhandel|Landwirtschaftliche Erzeuger- gemeinschaft Röppisch eG|http://www.firmenwissen.de/az/firmeneintrag/07929/3110124972/LANDWIRTSCHAFTLICHE_ERZEUGERGEMEINSCHAFT_ROEPPISCH_EG.html|None|2350
19374|||Landw. Erzeuger-u.Absatzgem.eG Friedrichsruhe|Friedrichsruhe|338919|1130|038723 80350||Hauptstraße 15|||Landwirtschaftsbetrieb|Landwirtschaftliche Erzeuger- und Absatzgemeinschaft eG Friedrichsruhe|https://duckduckgo.com/?q=Landw.+Erzeuger-u.Absatzgem.eG+Friedrichsruhe+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2351
1848|||Landwirtschaftliche Erzeuger- und Absatzgenossenschaft e. G.|Hohnstein Stadt|447563|1492|035975 81266||Neustädter Str. 4|||Landwirtschaftliche Produkte Einzelhandel|Landwirtschaftliche Erzeuger- und Absatzgenossenschaft Ehrenberg eG|https://duckduckgo.com/?q=Landwirtschaftliche+Erzeuger-+und+Absatzgenossenschaft+e.+G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2352
19077|||LEG Rastow e.G.|Rastow|298428|995|03868 401964||Am Dreieck 62|||Landwirtschaftliche Produkte Einzelhandel|Landwirtschaftliche Erzeuger-Genossenschaft Rastow e.G.|http://www.firmenwissen.de/az/firmeneintrag/19077/3330012011/LANDWIRTSCHAFTLICHE_ERZEUGERGENOSSENSCHAFT_RASTOW_EG.html|None|2353
19075|||LEG Schossin GmbH|Schossin|119120|397|038850 5070||Parkstraße 2||||Landwirtschaftliche Erzeugergemeinschaft Schossin GmbH|http://www.firmenwissen.de/az/firmeneintrag/19075/3330033585/LANDWIRTSCHAFTLICHE_ERZEUGERGEMEINSCHAFT_SCHOSSIN_GMBH.html|None|2354
99310|||Landwirtschafliche Erzeugergesellschaft mbH Branchewinda|Wipfratal|441120|1470|03628 48173||In Dannheim 34B||||Landwirtschaftliche Erzeugergesellschaft mbH Branchewinda|http://www.firmenwissen.de/az/firmeneintrag/99310/3090024706/LANDWIRTSCHAFTLICHE_ERZEUGERGESELLSCHAFT_MBH_BRANCHEWINDA.html|None|2355
16949|||LPG mbH Frehne Zwei|Marienfließ|185606|619|03301 575125||Am Lindberg|||Landwirtschaft|Landwirtschaftliche Produktionsgesellschaft mbH Frehne Zwei|http://www.firmenwissen.de/az/firmeneintrag/16945/3270085742/LANDWIRTSCHAFTLICHE_PRODUKTIONSGESELLSCHAFT_MBH_FREHNE_ZWEI.html|None|2356
2708|||Landwirtschaftliche Produktivgenossenschaft Dürrhennersdorf e.G.|Dürrhennersdorf|383880|1280|035872 32877||Schönbacher Str. 6A|||Landwirtschaftliche Produkte Einzelhandel|Landwirtschaftliche Produktivgenossenschaft e.G.|http://www.firmenwissen.de/az/firmeneintrag/02708/3390025664/LANDWIRTSCHAFTLICHE_PRODUKTIVGENOSSENSCHAFT_E_G.html|None|2357
39576|||Landw. Produktivgen. Mastrind Staffelde e.G.|Stendal Hansestadt|143698|479|03931 212802||Zur Nachtweide|||Landwirtschaft|Landwirtschaftliche Produktivgenossenschaft Mastrind Staffelde e.G.|https://duckduckgo.com/?q=Landw.+Produktivgen.+Mastrind+Staffelde+e.G.+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2358
19374|||Landwirtschaftliche Produktiv- genossenschaft Mestlin eG|Mestlin|335492|1118|038727 81214||MTS-Straße 7|||Landwirtschaftliche Genossenschaften|Landwirtschaftliche Produktivgenossenschaft Mestlin eG|https://duckduckgo.com/?q=Landwirtschaftliche+Produktiv-+genossenschaft+Mestlin+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2359
15306|||Landw. Vermögensverw.gesell. Seelow GmbH|Seelow Stadt|421516|1405|03346 89750||Feldstraße 3|||Vermögensverwaltungen und -gesellschaften|Landwirtschaftliche Vermögensverwaltungsge- sellschaft Seelow mbH|https://duckduckgo.com/?q=Landw.+Verm%C3%B6gensverw.gesell.+Seelow+GmbH+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2360
18236|||Landw.-Lohn GmbH Heidenholt|Kröpelin Stadt|285454|952|038292 8190||Wismarsche Str. 51|||Landwirtschaft|Landwirtschaftliche-Lohn GmbH Heidenholt|https://duckduckgo.com/?q=Landw.-Lohn+GmbH+Heidenholt+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2361
18236|||Landw.- Lohn GmbH Eschenbarg|Kröpelin Stadt|283531|945|038292 8190||Wismarsche Str. 51|||Landwirtschaft|Landwirtschaftliche-Lohn GmbH Heidenholt|https://duckduckgo.com/?q=Landw.-+Lohn+GmbH+Eschenbarg+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2362
18236|||Landw. - Lohn GmbH Waterkant Kühlungsborn|Kühlungsborn Stadt|258704|862|038293 16562||Pfarrweg 21|||Serviceunternehmen|Landwirtschaftliche-Lohn GmbH Waterkant|http://www.firmenwissen.de/az/firmeneintrag/87749/8150113508/AGRO_LOHN_GMBH_LANDW_LOHNBETRIEB.html|None|2363
39221|||LPG Bördeland e.G. Biere|Bördeland|709613|2365|039297 20275||Gartenstraße 4B|||Landwirtschaftsbetrieb|Landwirtschaftliche-Produktiv-Genossenschaft Bördeland e. G.|https://duckduckgo.com/?q=LPG+B%C3%B6rdeland+e.G.+Biere+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2364
7426|||GbR Ackermann|Königsee-Rottenbach Stadt|153199|511|034203 52960||Am Mühlgraben 5|||Landwirtschaftsbetrieb|Landwirtschaftlicher Betrieb Ackermann GbR|http://www.firmenwissen.de/az/firmeneintrag/20354/2151630359/MARION_AKKERMANN_MARGOT_AKKERMANN_BIRGIT_VOGEL_SUSANNE_AKKERMANN_OELCKERS_UND_ANTJE_AKKERMANN_EGGERS_AKKERMANN_GBR.html|None|2365
4442|||Landwirtschaftl. Betrieb Ackermann GbR|Zwenkau Stadt|80071|267|034203 52960||Am Mühlgraben 5|||Landwirtschaftsbetrieb|Landwirtschaftlicher Betrieb Ackermann GbR|http://www.firmenwissen.de/az/firmeneintrag/49205/2310295333/FRIEDRICH_WORTMANN_FREDERIC_WORTMANN_GBR_ERDARBEITEN.html|None|2366
98743|||GbR Ackermann|Gräfenthal Stadt|68711|229|034203 52960||Am Mühlgraben 5|||Landwirtschaftsbetrieb|Landwirtschaftlicher Betrieb Ackermann GbR|http://www.firmenwissen.de/az/firmeneintrag/20354/2151630359/MARION_AKKERMANN_MARGOT_AKKERMANN_BIRGIT_VOGEL_SUSANNE_AKKERMANN_OELCKERS_UND_ANTJE_AKKERMANN_EGGERS_AKKERMANN_GBR.html|None|2367
19306|||Landw. Erzeugerring e.G. Brenz|Brenz|292056|974|038757 5280||Friedensstraße 1|||Landwirtschaftsbetrieb|Landwirtschaftlicher Erzeugerring e. G. Brenz|https://duckduckgo.com/?q=Landw.+Erzeugerring+e.G.+Brenz+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2368
18299|||Landwirtschaftlicher Milchhof Am Recknitztal eG|Laage Stadt|576857|1923|038459 30665||Alte Dorfstraße 5|||Landwirtschaft|Landwirtschaftlicher Milchhof Am Recknitztal e.G.|https://duckduckgo.com/?q=Landwirtschaftlicher+Milchhof+Am+Recknitztal+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2369
76199|||Becker Landwirtschft GbR|Karlsruhe Stadt|42405|141|03631 601217||Hauptstraße 43|||Landwirtschaftsbetrieb|Landwirtschaftliches Lohnunternehmen Becker GbR|https://duckduckgo.com/?q=Becker+Landwirtschft+GbR+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2370
76227|||LTZ Augustenberg|Karlsruhe Stadt|42110|140|0721 94680||Neßlerstraße 25|||Forschungszentrum|Landwirtschaftliches Technologiezentrum Augustenberg|https://duckduckgo.com/?q=LTZ+Augustenberg+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2371
17139|||Landwirtschaftliches Unternehmen Pinnow KG|Duckow|145283|484|039957 20243||Dorfstraße 16|||Landwirtschaft|Landwirtschaftliches Unternehmen Duckow KG|http://www.firmenwissen.de/az/firmeneintrag/24357/2230210400/BALTIC_AGRAR_GMBH_CO_KG.html|None|2372
99826|||Landwirtschaftliches Unternehmen Mihla Geschäftsführungs GmbH &.Co. Betriebs KG|Mihla|454958|1517|036924 4800||Am Reitenberg|||Grosshändler|Landwirtschaftliches Unternehmen Mihla GmbH & Co.|http://www.firmenwissen.de/az/firmeneintrag/24357/2230210400/BALTIC_AGRAR_GMBH_CO_KG.html|None|2373
38489|||Landw.Unternehmen Tangeln eG|Beetzendorf|216850|723|039007 215||Ahlumer Str. 89B|||Landwirtschaftliche Produkte Einzelhandel|Landwirtschaftliches Unternehmen Tangeln e.G|https://duckduckgo.com/?q=Landw.Unternehmen+Tangeln+eG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2374
4416|||Agrar GmbH Störmthal-Seifertshain|Markkleeberg Stadt|461303|1538|034297 7480||Markkleeberger Str. 60-62|||Landwirtschaftliche Produkte Einzelhandel|Landwirtschafts AG Wachau Störmthal|http://www.firmenwissen.de/az/firmeneintrag/24357/2230210400/BALTIC_AGRAR_GMBH_CO_KG.html|None|2375
99826|||Landwirtschaftliche FleischTechnik und Handels GmbH|Nazza|177998|593|036924 3860||Schloßhof 3|||Metzgerei|Landwirtschafts e.G.|http://www.firmenwissen.de/az/firmeneintrag/24357/2230210400/BALTIC_AGRAR_GMBH_CO_KG.html|None|2376
17429|||Bioprodukt Landwirtschaft GmbH Burgwald Mellenthin & Co. KG|Mellenthin|351898|1173|038379 20304||Chausseeberg 10|||Schloss|Landwirtschafts GmbH Burgwald|https://duckduckgo.com/?q=Bioprodukt+Landwirtschaft+GmbH+Burgwald+Mellenthin+%26+Co.+KG+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2377
17429|||LANDWIRTSCHAFTS GmbH Burgwald Mellenthin|Mellenthin|225778|753|038379 20304||Chausseeberg 10|||Schloss|Landwirtschafts GmbH Burgwald|https://duckduckgo.com/?q=LANDWIRTSCHAFTS+GmbH+Burgwald+Mellenthin+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2378
39624|||Landwirtschafts GmbH Büttner Borchert Krüger|Kalbe (Milde) Stadt|77366|258|039030 2201||Beeser Str. 11A|||Landwirtschaft|Landwirtschafts GmbH Büttner, Borchert und Krüger|https://duckduckgo.com/?q=Landwirtschafts+GmbH+B%C3%BCttner+Borchert+Kr%C3%BCger+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2379
99831|||Landwirtschafts GmbH Ifta|Ifta|371026|1237|036926 82255||Bahnhofstraße 80|||Landwirtschaft|Landwirtschafts GmbH Ifta|https://duckduckgo.com/?q=Landwirtschafts+GmbH+Ifta+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2380
16775|||Landwirtsch.GmbH Meseberg|Gransee Stadt|275469|918|03306 21824||Dorfstraße 42|||Landwirtschaft|Landwirtschafts GmbH Meseberg|https://duckduckgo.com/?q=Landwirtsch.GmbH+Meseberg+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2381
16792|||GbR Bodien|Zehdenick Stadt|56060|187|033088 50212||Bergsdorfer Dorfstraße 7|||Landwirtschaft|Landwirtschafts u. Rinderzucht Bodien GbR|https://duckduckgo.com/?q=GbR+Bodien+site%3Ahttp%3A%2F%2Fwww.firmenwissen.de%2F|None|2382
16835|||Landw.GbR Wulkow|Neuruppin Stadt|150730|502|03391 357622||Parkstraße 1A|||Landwirtschaftsbetrieb|Landwirtschafts- GbR Wulkow|http://www.firmenwissen.de/az/firmeneintrag/49205/2310295333/FRIEDRICH_WORTMANN_FREDERIC_WORTMANN_GBR_ERDARBEITEN.html|None|2383
